sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.9,12,790.35,0.6,-122.7,,SHARP INDUSTRIES LTD.,,,,219446,20080930,2.0,0.8,70.1,0.6,,611.8,,805.5,,
,12,322.9,,-55.1,,SHARP INVESTMENTS LTD.,,,,219449,20080331,,,-1.7,,,,,297.0,,
0.3,12,1227.85,,-803.6,,CREST VENTURES LTD.,,,,219526,20080331,,,195.9,,,15.4,,1731.2,,
,12,20.65,,-0.2,,SHASHANK TRADERS LTD.,,,,219553,20080331,,,-0.1,,,,,20.0,,
2.1,12,4458.15,,477.1,,SHASUN PHARMACEUTICALS LTD. [MERGED],,,10.5,219657,20080331,,,222.6,,167.3,4564.1,,4681.5,,
,12,0.7,,,,SHATEX INDUSTRIES LTD.,,,,219698,20080331,,,,,,,,0.6,,
154.6,12,4219.35,0.1,-1197.6,,SHAW WALLACE & CO. LTD. [MERGED],,,,219753,20080331,231.7,0.4,663.8,14.1,,3184.5,,4671.7,,176.2
0.5,12,540.4,,58.9,,NARMADA GELATINES LTD.,,,,219761,20080331,,,43.4,,0.7,625.2,,599.7,,
,12,60.45,-16.1,34.6,,SHAYONA PETROCHEM LTD.,,,28.0,219784,20080331,-18.6,,57.9,,,1.2,,86.2,,
,12,67.35,,,,S C AGROTECH LTD.,,,,219812,20080331,,,-0.5,,,0.2,,67.1,,
,12,62.15,,0.0,,SHEETAL DIAMONDS LTD.,,,,219881,20080331,,,0.0,,,1.9,,62.2,,
,12,52.5,-0.7,-2.3,,SHEETAL BIO-AGRO TECH LTD.,,,,219910,20080331,-2.1,-0.9,0.0,,,0.4,,52.6,,-0.5
,12,236.75,23.1,-57.4,,SHEKHAWATI POLY-YARN LTD.,0.5,12.9,0.2,220014,20080331,135.6,1.1,5.8,94.0,,332.8,,360.7,,0.5
,12,58.7,-6.7,-4.1,,SHENTRACON CHEMICALS LTD.,,,0.8,220126,20080331,-6.7,,-2.7,,,,,57.4,,
,12,28.85,,-1.1,,SHERATON PROPERTIES & FINANCE LTD.,,,,220167,20080331,,,1.2,,,,,29.7,,
,12,742.4,,-39.0,,SHERVANI INDUSTRIAL SYNDICATE LTD.,,,143.5,220218,20080331,,,17.5,,,7.0,,693.3,,
,12,1333.3,,192.4,,SHETRON LTD.,,,,220300,20080331,,,52.7,,,1144.3,,1454.8,,
,12,22.8,,-0.5,,SHIKHAR CONSULTANTS LTD.,,,,220439,20080331,,,1.0,,,,,23.3,,
2.3,12,515.7,,41.0,,SHILCHAR TECHNOLOGIES LTD.,,,,220477,20080331,,,32.1,,1.9,798.3,,583.2,,
0.5,12,435.55,,71.7,,SHILP GRAVURES LTD.,,,,220491,20080331,,,59.7,,,389.3,,482.9,,
2.6,12,1128.4,,-100.0,,SHILPA MEDICARE LTD.,,,,220498,20080331,,,109.8,,,969.9,,1543.7,,
,12,46.65,,2.3,,SMITHS & FOUNDERS (INDIA) LTD.,,,,220601,20080331,,,-11.9,,,115.1,,42.1,,
,12,78647.1,,8922.7,,SHIPPING CORPN. OF INDIA LTD.,,,34.9,220724,20080331,,,8139.0,,,37268.4,,81564.8,,
,12,50.6,,,,SHIV KAMAL IMPEX LTD.,,,,220954,20080331,,,,,,,,50.6,,
,12,186.2,,,,BIO GREEN PAPERS LTD.,,,,221000,20080331,15.0,,42.7,3.0,,133.9,,207.8,,
1.6,15,11372.25,,1641.6,,S V O G L OIL GAS & ENERGY LTD.,,,8.1,221117,20080331,,,541.2,,,4101.8,,15438.9,,
,12,782.7,31.3,-7.2,,SHIVA CEMENT LTD.,0.3,2.4,28.8,221137,20080331,78.2,0.4,36.1,29.3,,315.3,,840.6,,6.1
0.6,12,328.8,,2.4,,SHIVA GLOBAL AGRO INDS. LTD.,,,,221166,20080331,,,7.2,,,633.5,,350.6,,
,12,23.15,3.5,5.3,,SHIVA SUITINGS LTD.,,,,221262,20080331,-12.1,0.7,-2.2,-16.3,,20.6,,25.8,,
,12,101.2,,8.1,,SHIVAGRICO IMPLEMENTS LTD.,,,,221296,20080331,,,6.8,,,122.9,,105.3,,
0.2,12,155.8,,58.4,,INDIACO VENTURES LTD.,,,,221313,20080331,,,18.3,,,37.5,,178.0,,
,12,770.45,,114.3,,SHIVALIK BIMETAL CONTROLS LTD.,,,,221335,20080331,,,68.6,,1.2,801.7,,783.0,,
,12,3003.4,,112.0,,S T L GLOBAL LTD.,,,,221353,20080331,,,40.8,,,3423.2,,3137.9,,
,12,67.3,,,,SHIVALIK RASAYAN LTD.,,,,221374,20080331,,,3.2,,,169.9,,77.4,,
,12,123.1,,,,SHIVGARH RESORTS LTD.,,,,221677,20080331,,,-4.2,,,,,122.3,,
,12,1272.55,,,,SHONKH TECHNOLOGIES INTL. LTD.,,,,221927,20081231,,,-12.2,,,3.4,,1034.8,,
252.0,12,6179.75,,137.7,,SHOPPERS STOP LTD.,,,,221948,20080331,,,69.7,,,12074.3,,6862.1,,
0.3,12,341.1,,41.9,,SHREE AJIT PULP & PAPER LTD.,,,,222166,20080331,,,30.1,,,655.4,,389.8,,
,12,111.1,-0.1,,,SHREE AMBESHWAR PAPER MILLS LTD.,,,,222184,20080331,-0.9,,-1.1,,,1.8,,121.8,,-0.8
,12,18.3,,,,SHREE BENZOPHEN INDS. LTD.,,,,222327,20080331,,,0.5,,,10.9,,18.1,,
0.8,12,1058.05,,-9.0,,SHREE BHAWANI PAPER MILLS LTD.,,,1.9,222363,20080331,,,-57.3,,0.1,399.0,,1214.5,,
,12,22139.35,,6625.7,,SHREE CEMENT LTD.,,,1.2,222402,20080331,,,2603.7,,74.4,24333.2,,24996.7,,
,12,58.1,,-6.5,0.1,S V P GLOBAL VENTURES LTD.,,,,222476,20080331,0.1,,1.6,,,14.4,,71.8,,
2.2,12,1798.6,,143.3,,SHREE DIGVIJAY CEMENT CO. LTD.,,,4.3,222489,20080331,,,-140.2,,0.6,2895.2,,1943.7,,
,12,14.2,,,,SHREE GANESH KNIT (INDIA) LTD.,,,,222577,20080331,,,,,,,,14.2,,
,12,6648.45,,744.3,,SHREE GLOBAL TRADEFIN LTD.,,,,222635,20080331,,,0.4,,,2589.3,,8356.1,,
,12,578.05,,63.9,,SHREE HANUMAN SUGAR & INDS. LTD.,,,11.3,222694,20080630,-79.9,,20.6,-82.9,,116.4,,661.2,,3.0
,12,407.85,,-0.2,,SHREE HARI CHEMICALS EXPORT LTD.,,,,222702,20080331,,,48.0,,0.5,808.3,,476.0,,
,12,39.3,,,,RENEE INDUSTRIES LTD.,,,,222738,20080331,,,,,,,,39.3,,
,12,99.7,,6.2,,SHREE JAGDAMBE PAPER MILLS LTD.,,,0.3,222777,20080331,0.7,0.1,0.1,0.2,,133.6,,99.9,,0.4
,12,192.15,,-6.0,,SHREE KARTHIK PAPERS LTD.,,,,222856,20080630,,,14.8,,,173.9,,200.2,,
0.1,12,725.9,,58.6,,SHREE KRISHNA PAPER MILLS & INDS. LTD.,,,0.2,222912,20080331,,,-65.9,,,1022.5,,722.7,,
,12,2.8,-0.9,0.1,,SHREE MANUFACTURING CO. LTD.,,,0.6,223071,20080331,-0.9,,-0.1,,,,,0.2,,
0.1,12,79.5,0.4,6.4,,SHREE NARMADA ALUMINIUM INDS. LTD.,,,,223130,20080331,0.6,0.1,-11.5,0.1,,182.7,,74.4,,
,12,11.5,,-0.6,,PROAIM ENTERPRISES LTD.,,,,223134,20080331,,,5.1,,,,,17.7,,
,12,110.25,,0.1,,SHREE NIDHI TRDG. CO. LTD.,,,,223154,20080331,,,0.1,,,14.6,,110.2,,
,12,5.7,,-0.1,,EMERGENT GLOBAL EDU & SERVICES LTD.,,,,223186,20080331,,,-0.3,,,,,5.6,,
0.1,12,67.05,-0.6,-2.3,,SHREE PACETRONIX LTD.,0.5,,0.5,223192,20080331,6.5,0.1,2.7,0.3,,58.9,,74.2,,0.1
,12,59.3,,,,SHREE POMANI METALS & ALLOYS LTD.,0.1,,0.4,223261,20080331,0.8,,-2.2,0.7,,54.1,,58.1,,0.0
,12,17131.05,,2079.3,,AJMERA REALTY & INFRA INDIA LTD.,,,14.3,223270,20080331,,,2455.2,,,20525.3,,17866.9,,
42.9,12,747.35,,-60.7,,SHREE RAJ TRAVELS & TOURS LTD.,1.1,,,223316,20080331,18.1,5.4,32.5,,,1312.7,9.0,901.0,,1.0
,12,2618.95,,216.5,,SHREE RAJASTHAN SYNTEX LTD.,,,8.4,223320,20080331,,,-3.1,,3.2,2805.9,,2748.5,,
,12,364.75,,21.2,,SHREE RAJESHWARANAND PAPER MILLS LTD.,,,,223325,20080331,,,4.7,,,381.1,,388.5,,
,12,62.1,,,,SHREE RAJIVLOCHAN OIL EXTRACTION LTD.,,,0.1,223327,20080331,0.1,,0.7,,,69.8,,63.8,,0.1
,12,5047.0,,-145.4,,SHREE RAM URBAN INFRASTRUCTURE LTD.,,,,223356,20081231,,,-96.2,,,393.5,,5342.3,,
,12,3187.25,,121.0,,SHREE RAMA MULTI-TECH LTD.,,,,223374,20080331,,,-1002.9,,,823.3,,3278.4,,
,12,33.1,,,,SHREE RANG MARK TRAVELS LTD.,,,,223397,20080331,,,,,,,,33.1,,
,12,136.0,,-61.7,,SHREE RANI SATI INVST. & FINANCE LTD.,,,,223400,20080331,,,52.5,,,,,177.2,,
6.5,12,15370.05,90.4,832.6,,SHREE RENUKA SUGARS LTD.,,,,223422,20080930,1475.0,21.6,927.9,1311.9,14.7,17963.4,,19293.3,,21.1
,12,132.3,,-3.0,,SHREE RUBBER INDS. LTD.,,,,223440,20080331,,,-7.3,,,64.5,,131.9,,
,12,2.6,,,,SHREE SALASAR INVESTMENTS LTD.,,,,223498,20080331,,,0.0,,,0.1,,2.6,,
,12,408.05,,-4.3,,SHREE SECURITIES LTD.,,,,223546,20080331,,,0.0,,,,,408.1,,
,12,3.4,,16.2,,SHREE SHAKTHI AGRO OILS LTD.,,,8.1,223556,20080331,,,7.9,,,,,3.3,,
,12,47.65,,,,SHREE SHALEEN TEXTILES LTD.,,,,223573,20080331,,,1.9,,,67.4,,58.1,,
0.3,9,251.85,,-0.5,,T SPIRITUAL WORLD LTD.,,,,223617,20080331,,,3.1,,,244.7,,253.6,,
,12,57.6,,4.6,,SHREE STEEL WIRE ROPES LTD.,,,,223707,20080331,,,4.5,,,34.9,,58.6,,
,12,49.85,,0.6,,SHREE SURGOVIND TRADELINK LTD.,,,,223732,20080331,0.1,0.1,0.1,,,,,49.9,,
0.1,12,276.65,,-0.8,,SHREE TULSI ONLINE.COM LTD.,,,,223783,20080331,,,10.7,,,108.0,,282.3,,
,12,70.35,,0.0,,SHREEJI INDUSTRIES LTD.,,,,224013,20080331,,,-1.0,,,13.1,,70.3,,
,12,2.55,,,,H C K K VENTURES LTD.,,,,224103,20080331,,,0.5,,,,,2.9,,
0.1,12,26.0,,12.4,,SHREENATH INVESTMENT CO. LTD.,,,,224105,20080331,,,8.0,,,10.0,,31.4,,
,12,598.15,1.2,39.0,,GYSCOAL ALLOYS LTD.,0.2,,,224109,20080331,59.2,0.8,73.1,53.4,,1440.3,,664.7,,3.6
,12,132.5,,23.1,,SHREEVATSAA FINANCE & LEASING LTD.,,,,224195,20080331,,,17.0,,,,,142.5,,
,12,128.2,,0.2,,GOLDEN CREST EDUCATION & SERVICES LTD.,,,,224210,20080331,,,0.0,,,0.3,,128.2,,
5.3,12,10292.05,,-661.7,,SHRENUJ & CO. LTD.,,,,224223,20080331,,,302.9,,,9958.9,,11263.8,,
0.7,12,1511.3,,193.7,,SHREYANS INDUSTRIES LTD.,,,36.4,224302,20080331,,,120.5,,6.1,2386.9,,1596.9,,
,12,1345.9,2.8,-62.0,,SHREYAS INTERMEDIATES LTD.,,13.6,,224340,20080930,87.4,6.8,15.5,63.9,,1303.5,,1434.0,,0.3
,12,3682.25,,504.3,,SHREYAS SHIPPING & LOGISTICS LTD.,,,,224351,20080331,,,83.8,,,1704.9,,4042.6,,
0.4,12,524.7,,1.7,,SHRI BAJRANG ALLOYS LTD.,,,,224427,20080331,,,32.0,,,2200.4,,536.3,,
,12,,,,,SHRI BHAGAVATI BRIGHT BARS LTD.,,,2.7,224452,20080331,,,4.2,,,40.6,,23.8,,
,12,116.7,,-19.0,,ARCHIT ORGANOSYS LTD.,,,0.1,224496,20080331,3.3,0.1,3.6,1.5,,207.2,,135.5,,1.7
58.7,12,1244.9,,59.8,,SHRI DINESH MILLS LTD.,,,0.3,224517,20080331,,,69.6,,1.5,804.4,,1269.8,,
,12,54.55,,1.7,,YANTRA NATURAL RESOURCES LTD.,,,,224558,20080331,2.4,,0.0,2.4,,81.1,,53.8,,
,12,126.8,,-26.0,,SHRI JAGDAMBA POLYMERS LTD.,,,,224645,20080331,,,5.7,,,127.0,,145.0,,
,12,34.65,,0.2,,ZENLABS ETHICA LTD.,,,,224724,20080331,,,-0.1,,,,,34.5,,
,12,36.85,,0.2,,SHRI MAHALAXMI AGRICULTURAL DEVP. LTD.,,,,224760,20080331,,,0.1,,,0.5,,36.4,,
0.4,12,423.5,,-53.3,,DALMIA REFRACTORIES LTD.,,,1.1,224808,20080331,,,49.3,,1.1,533.2,,451.9,,
,12,428.35,,-1.5,,SHRI MATRE POWER & INFRASTRUCTURE LTD.,,,2.5,225013,20080331,,,-42.9,,,31.9,,659.4,,
,12,2.45,,0.1,,SHRI VARDHMAN OVERSEAS LTD.,,,,225101,20081231,,,-0.2,,,20.5,,3.2,,
,12,10.0,,,,SHRI VIJAY VALLABH HOLDINGS LTD.,,,,225121,20080331,,,,,,,,10.0,,
,12,28.6,,22.0,,SHRICON INDUSTRIES LTD.,,,,225169,20080331,,,1.3,,,0.1,,38.9,,
23.2,12,2056.55,,-10.3,,FAME INDIA LTD. [MERGED],,,,225296,20080331,,,124.2,,,777.2,,2159.9,,
0.1,12,117.2,,-2.7,,SHRIRAM ASSET MGMT. CO. LTD.,,,,225376,20080630,,,6.4,,,0.1,,124.9,,
6.4,12,30090.4,,-9978.2,,SHRIRAM CITY UNION FINANCE LTD.,,,24.3,225395,20080331,,,876.4,,,59.7,,37969.7,,
,12,5320.6,11.7,791.0,,SHRIRAM PISTONS & RINGS LTD.,,,3.4,225438,20080331,869.9,25.9,412.8,775.9,47.0,6238.0,12.9,5992.3,,9.6
9.4,12,145579.45,,-57680.3,,SHRIRAM TRANSPORT FINANCE CO. LTD.,,,,225455,20080331,,,3898.3,,,129.0,,182763.4,,
,12,1020.7,,387.9,,SHARDUL SECURITIES LTD.,,,,225532,20080331,,,292.0,,,14.7,,1010.9,,
,12,34.8,,,,GEETANJALI CREDIT & CAPITAL LTD.,,,,225695,20080331,,,,,,,,34.8,,
0.4,12,164.1,,,,BLAZON MARBLES LTD.,,,,225790,20080331,,,-4.2,,,15.8,,161.4,,
,12,1.9,,,,VISTAR AMAR LTD.,,,,225896,20080331,,,0.0,,,,,2.0,,
,12,28.05,,-2.5,,EXPLICIT FINANCE LTD.,,,,225906,20080331,,,1.2,,,,,28.7,,
,12,52.95,,,,SHUKRA BULLIONS LTD.,,,,225948,20080331,,,0.1,,,193.0,,61.4,,
,12,357.15,,,,SHUKRA JEWELLERY LTD.,,,,225951,20080331,,,4.2,,,503.9,,358.2,,
0.1,12,37.05,,22.3,,NIMBUS FOODS INDS. LTD.,,,,226141,20080331,,,0.5,,,71.4,,58.4,,
0.3,12,348.15,,-80.4,,SWARNSARITA GEMS LTD.,,,,226142,20080331,,,197.8,,,864.0,,601.4,,
16.0,12,1980.85,,94.8,,SHYAM TELECOM LTD.,,,20.0,226166,20080331,,,60.9,,,2230.5,,2098.2,,
,12,3.2,,,,SHYAMAL HOLDINGS & TRDG. LTD.,,,,226191,20080331,,,0.0,,,0.3,,3.2,,
,12,5.05,,,,SHYAMKAMAL INVESTMENTS LTD.,,,,226210,20080331,,,-1.0,,,0.7,,4.6,,
,12,106.95,,2.1,,SIBAR AUTO PARTS LTD.,0.2,,,226264,20080331,1.6,,-6.7,1.4,,75.3,,104.4,,
,12,,,2.9,,SIBAR MEDIA & ENTERTAINMENT LTD.,,-1.9,,226272,20080331,-44.9,-3.5,-6.0,-39.5,,3.1,,399.5,,
,12,137.5,,-2.5,,SIBAR SOFTWARE SERVICES (INDIA) LTD.,,,,226274,20080331,,,-31.8,,,0.2,,121.6,,
,12,152.85,,4.7,,SIDDHARTHA SUPER SPG. MILLS LTD.,0.1,,1.3,226515,20080331,1.1,0.1,20.9,-0.5,,494.5,,166.1,,1.4
0.1,12,3821.65,,33.8,,SIDDHARTHA TUBES LTD.,0.3,,,226518,20080331,-0.1,0.2,-138.5,0.2,,2052.5,,3727.4,,-0.8
,12,45.1,,-4.3,,SIDDHESWARI GARMENTS LTD.,,,,226539,20080331,,,0.9,,,3.5,,45.7,,
,12,41.15,4.0,,,SIDDHIVINAYAK DAIRY & FOOD PRODUCTS LTD.,,,,226593,20080331,4.5,,0.0,,,2.9,,41.6,,
,12,32.9,,-0.3,,SIDH AUTOMOBILES LTD.,,,,226643,20080331,,,0.0,,,,,32.9,,
,12,-7.0,,,,SIDH INDUSTRIES LTD.,,,,226649,20080331,,,-0.3,,,,,6.1,,
0.1,12,15.0,,1.9,,ARIHANT MULTI COMMERCIAL LTD.,,,,226738,20080331,,,2.7,,,502.7,,13.6,,
127.9,12,70098.95,592.5,6616.8,,SIEMENS LTD.,,,1505.1,226821,20080930,1209.7,44.7,5933.3,460.3,85.6,86100.7,,81330.4,,-3.0
0.9,12,703.95,70.3,227.0,,HITACHI CONSULTING SOFTWARE SERVICES INDIA PVT. LTD.,29.5,40.1,2.5,226851,20081231,310.3,146.5,49.9,,,1534.1,18.6,789.2,,1.0
2.2,12,3351.7,,-231.5,,PROSEED INDIA LTD.,,,18.8,226904,20080331,,,413.4,,,619.4,,4091.0,,
,12,1311.35,,-151.5,,SIGNET INDUSTRIES LTD.,,,8.4,227036,20080331,-44.7,,27.5,-44.7,,2421.6,,1348.5,,
,12,79.2,,12.2,,SIKA INTERPLANT SYSTEMS LTD.,,,,227082,20080331,,,12.9,,,96.1,,85.8,,
,12,351.5,,0.7,,SILICON VALLEY INFOTECH LTD.,,,,227234,20080331,,,0.2,,,,,410.5,,
,12,13.9,13.7,5.9,,SILKON SILK MILLS (EXPORTS) LTD.,,,3.7,227268,20080331,-22.9,,-4.1,-36.0,,0.4,,1.8,,
0.1,12,496.9,,74.0,,SILKTEX LTD.,,,,227271,20080331,,,0.9,,4.9,267.2,,505.1,,
,12,180.05,,,,SILTEX INDIA LTD.,,,,227303,20080331,,,0.4,,,,,353.8,,
,12,32.75,,-1.7,,SILVER OAK (INDIA) LTD.,,,,227378,20080331,0.4,,1.3,0.4,,27.8,,34.1,,
0.5,12,50.35,,1.3,,OROSIL SMITHS INDIA LTD.,,,,227422,20080331,,,2.4,,,17.1,,51.9,,
,12,1681.5,-117.1,,,SILVERLINE TECHNOLOGIES LTD.,-230.0,-15.2,,227514,20080630,-502.0,-129.4,22.0,,,743.1,,1653.8,,
,12,34.35,,,,SILVEROAK COMMERCIALS LTD.,,,,227519,20080331,,,0.1,,,,,34.4,,
,12,8897.35,,-229.6,,SIMBHAOLI SUGARS LTD. [MERGED],,,1.2,227607,20080930,,,-291.1,,0.5,6615.5,,9569.7,,
,12,33.9,,20.9,,SIMCO TRADING & FINANCE CO. LTD.,,,,227627,20080331,,,7.5,,,,,39.2,,
0.3,12,258.6,,10.5,,SIMMONDS MARSHALL LTD.,,,,227676,20080331,,,28.1,,,346.7,,321.4,,
2.3,12,1244.45,,56.9,,SIMPLEX CASTINGS LTD.,,,0.2,227709,20080331,,,67.8,,,1749.3,,1451.6,,
,12,23056.05,,621.6,,SIMPLEX INFRASTRUCTURES LTD.,,,0.9,227710,20080331,,,900.8,,3.6,28303.4,,28194.2,,
,12,834.15,,456.5,,SIMPLEX REALTY LTD.,,,140.5,227729,20080331,,,237.2,,,568.9,,926.4,,
,12,291.65,,-48.7,,SIMPLEX PAPERS LTD.,,,,227732,20080331,,,-1.8,,,,,281.3,,
0.7,12,1808.4,,-99.1,,SIMPLEX PROJECTS LTD.,,,,227735,20080331,,,197.9,,,1908.9,,2298.6,,
,12,61.25,,-8.2,,SIMPLEX TRADING & AGENCIES LTD.,,,,227741,20080331,,,0.1,,,,,60.6,,
,12,159.3,,22.5,,SIMRAN FARMS LTD.,,,,227779,20080331,,,4.9,,,289.8,,170.8,,
,12,187.15,-5.8,45.0,,SIMTOOLS PVT. LTD.,,,,227815,20080331,87.8,0.4,-4.2,0.3,,,,351.4,,
1.5,12,304.55,,21.3,,SINCLAIRS HOTELS LTD.,,,,227865,20080331,,,27.2,,,112.6,,418.8,,
,12,3.35,,-0.2,,SINDU VALLEY TECHNOLOGIES LTD.,,,,227911,20080331,,,0.1,,,0.3,,3.3,,
2.0,12,154.5,,32.8,,SINGER INDIA LTD.,,,264.4,227990,20080331,,,273.3,,,496.4,,109.7,,
,12,16.0,-10.5,,,SINGHAL CEMENT & ALLIED INDS. LTD.,,-1.6,24.4,228087,20080331,-60.1,-0.2,7.9,-47.8,,,,6.8,,
,12,39.0,,6.7,,ROSELABS LTD.,,,,228120,20080331,,,0.0,,,9.3,,46.3,,
,12,2371.4,13.4,814.9,,RESPONSIVE INDUSTRIES LTD.,0.5,2.0,,228300,20080331,311.9,1.7,378.8,280.7,,3974.2,,2591.5,,13.6
,12,52.35,0.6,32.0,,SINNAR BIDI UDYOG LTD.,,0.1,0.2,228323,20080331,0.6,0.4,0.4,,,20.5,,48.3,,-0.5
,12,27254.5,,404.4,,SINTEX INDUSTRIES LTD.,,,6.8,228346,20080331,,,2163.3,,,17902.9,,37542.7,,
,12,3102.15,,-139.8,,SIR SHADI LAL ENTERPRISES LTD.,,,0.2,228413,20080331,,,-371.5,,3.4,2618.1,,3999.9,,
0.1,12,295.0,,6.0,,HINDOOSTAN MILLS LTD.,,,0.1,228428,20080331,,,11.6,,,58.7,,313.2,,
,12,71.2,,2.6,,AROMA ENTERPRISES (INDIA) LTD.,,,,228433,20080331,,,2.4,,,,,73.0,,
,12,438.0,,49.6,,SIRHIND STEEL LTD.,,,8.3,228436,20080331,9.8,0.0,58.9,,,816.6,,485.1,,1.4
0.4,12,688.55,,-32.1,,SIRIS LTD.,,,,228478,20080331,0.2,,-184.8,0.2,,235.0,,572.4,,
0.4,12,255.6,,47.2,,TYCHE INDUSTRIES LTD.,,,,228479,20080331,,,34.3,,,292.7,,268.4,,
,12,246.4,,11.5,,MAHINDRA COMPOSITES LTD. [MERGED],,,,228502,20080331,,,11.0,,1.2,368.5,,259.7,,
,12,5693.7,,493.7,,SIRPUR PAPER MILLS LTD.,,,2.1,228524,20080331,,,326.2,,3.6,2713.1,,6589.8,,
,12,78.35,,-4.1,,SITA ENTERPRISES LTD.,,,,228600,20080331,,,1.3,,,,,79.0,,
,12,508.9,,52.0,,S P INVESTRADE (INDIA) LTD.,,,,228891,20080331,,,8.4,,,,,514.4,,
,12,839.3,,17.4,,S P FINANCE & TRDG. LTD.,,,,228895,20080331,,,19.5,,,,,849.4,,
242.5,12,4468.85,,-146.0,,SIYARAM SILK MILLS LTD.,,,11.1,228899,20080331,,,93.1,,7.9,4872.6,,4862.7,,
,12,9916.1,,-2723.4,,I T D CEMENTATION INDIA LTD.,,,15.5,228935,20081231,536.7,0.8,55.0,400.0,,9496.3,,11397.3,,134.4
3.9,12,1163.4,56.6,-215.7,,SKIPPER LTD.,,,,228995,20080331,366.0,6.2,91.9,227.3,,3661.7,,1720.1,,18.4
1.4,12,574.05,,-2.2,,SKY INDUSTRIES LTD.,0.3,0.4,,229054,20080331,14.6,1.0,6.5,12.9,,628.1,,563.0,,
,12,,,,,SKYLEAD CHEMICALS LTD.,,,,229163,20080331,,,-34.4,,,35.4,,169.7,,
,12,184.7,-0.4,-39.1,,SKYPAK SERVICE SPECIALISTS LTD.,0.4,,1.3,229252,20080331,2.5,2.5,-46.3,,,171.7,,170.3,,
0.1,12,42.1,,-12.3,,S R S FINANCE LTD.,,,,229281,20080331,8.2,4.9,2.5,3.3,,74.6,,53.8,,
1940.4,12,16227.7,36.8,1347.2,,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,-13.2,,26.2,229572,20081231,158.0,-32.1,1883.3,140.1,53.2,17473.5,,17652.1,,-1.7
,12,698.15,,-3.7,,SMRUTHI ORGANICS LTD.,,,,229612,20080331,,,19.2,,8.6,554.6,,728.0,,
,12,830.35,,,,SNOWMAN LOGISTICS LTD.,0.8,,0.0,229847,20080331,9.9,4.3,0.2,5.2,,275.3,,830.4,,-0.4
143.5,12,26440.05,,-10564.7,,SOBHA LTD.,,,0.5,229885,20080331,,,2283.0,,,14363.4,,33193.1,,
,12,3.1,,-0.1,,SOBHAGYA MERCANTILE LTD.,,,,229897,20080331,,,-0.1,,,,,3.1,,
,12,39.5,,0.0,,SOFCOM SYSTEMS LTD.,,,,229984,20080331,,,-0.5,,,,,39.2,,
,12,1886.35,,205.3,,QUINTEGRA SOLUTIONS LTD.,,,,229989,20080331,,,67.0,,6.3,881.2,,2319.5,,
,12,268.0,,29.9,,CURA TECHNOLOGIES LTD.,,,0.1,230148,20080331,,,22.0,,,65.0,,270.8,,
,12,1416.0,,105.8,,SOFTSOL INDIA LTD.,,,,230159,20080331,,,91.5,,,234.8,,1459.1,,
5.1,12,482.4,,-31.5,,S T G LIFECARE LTD.,0.1,,,230212,20080930,1.7,-0.1,-139.2,,,255.9,1.3,528.1,,
,12,2422.75,,-25.3,,SOLAR INDUSTRIES INDIA LTD.,,,,230409,20080331,,,180.2,,,1906.6,,2514.4,,
,12,87.9,,-4.1,,SOLID CONTAINERS LTD.,,,,230498,20080331,,,-62.5,,,,,42.3,,
1.6,12,242.85,,-35.7,,SOLID STONE CO. LTD.,,0.4,,230502,20080331,4.9,2.5,6.6,1.1,,301.4,,310.8,,0.9
,12,10.55,,,,SOLIDAIRE INDIA LTD.,,,,230514,20080331,,,-27.8,,,0.2,,51.5,,
0.8,12,152.05,,20.1,,SOLITAIRE MACHINE TOOLS LTD.,,,,230528,20080331,,,11.9,,,104.0,,158.1,,
,12,188.7,,-1.5,,TECHNVISION VENTURES LTD.,0.4,,,230535,20080331,0.6,0.2,3.2,,,85.9,,200.5,,
0.2,12,140.75,,23.2,,SOM DATT FINANCE CORPN. LTD.,,,,230619,20080331,,,18.7,,,0.5,,138.6,,
,12,872.15,0.3,250.8,,SOM DISTILLERIES & BREWERIES LTD.,,,88.5,230628,20080331,48.2,1.0,58.0,43.0,,543.2,,944.8,,2.5
,12,75.0,,,,SOM PHYTOPHARMA (INDIA) LTD.,,0.2,,230648,20080331,0.2,,1.6,,0.1,12.9,,76.4,,
,12,26.7,,0.7,,SOMA PAPERS & INDS. LTD.,,,,230667,20080331,-0.7,,-2.2,,,,,25.0,,-0.7
,12,3211.9,,-387.0,,SOMA TEXTILES & INDS. LTD.,,,11.4,230671,20080331,,,-176.0,,3.6,1980.6,,3254.9,,
,12,411.15,,-53.1,,J R ORGANICS LTD.,-0.2,,,230680,20080331,0.8,-0.1,16.6,0.9,,137.5,,474.0,,0.2
,12,548.8,,1.2,,SOMANI IRON & STEELS LTD.,,,,230722,20080331,,,-9.3,,,,,543.6,,
