sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.1,12,745.05,74.8,196.5,,SHAKTI HORMANN PVT. LTD.,0.4,,,218043,20090331,327.6,0.7,57.8,201.8,,654.7,4.9,905.5,,0.5
,12,,,,,SHAKTI PRESS LTD.,,,,218066,20090331,,,1.3,,,173.0,,637.1,,
7.9,12,1126.35,,5.8,,SHAKTI PUMPS (INDIA) LTD.,2.2,,,218070,20090630,97.9,2.2,78.1,92.1,,990.5,,1234.1,,1.4
0.1,12,3.4,,1.2,,ARIHANT SUPERSTRUCTURES LTD.,,,,218112,20090331,,,0.4,,,0.8,,4.0,,
0.5,12,175.9,,8.0,,SHALIBHADRA FINANCE LTD.,0.3,,,218213,20090331,0.3,,7.6,,,,,182.2,,
,12,11.75,,,,SHALIMAR AGENCIES LTD.,,,,218228,20090331,,,0.2,,,,,11.8,,
,12,54.2,,-3.1,,SHALIMAR PRODUCTIONS LTD.,,,,218229,20090331,,,0.2,,,19.8,,55.4,,
,12,1850.55,7.5,136.8,,SHALIMAR PAINTS LTD.,,,,218257,20090331,7.5,,35.6,,7.2,3697.2,,1823.7,,
,12,1536.2,0.1,21.5,,SHALIMAR WIRES INDS. LTD.,0.4,,246.2,218278,20090331,9.7,1.3,26.1,9.7,0.1,803.9,,1355.4,,-1.8
,12,26.3,,-0.1,,SHALIN HOTELS LTD.,,,,218283,20090331,,,-0.1,,,,,26.3,,
0.1,12,1243.95,,0.6,,ALSTONE TEXTILES (INDIA) LTD.,,,,218299,20090331,,,0.1,,,,,1244.0,,
0.1,12,942.0,,4.6,,SHAMKEN COTSYN LTD.,,,,218419,20090331,,,-66.6,,,19.1,,900.2,,
0.1,12,1661.95,,,,SHAMKEN SPINNERS LTD.,,,,218422,20090331,,,-134.7,,,23.1,,1594.9,,
,12,111.65,,-0.7,,SHAMROCK INDUSTRIAL CO. LTD.,,,,218453,20090331,,,-0.6,,,,,111.4,,
0.1,12,38.0,,,,SHANGRILA INDIA LTD.,0.6,,,218562,20090331,1.3,0.8,0.3,,,46.6,,38.7,,-0.1
,12,1702.1,29.3,397.2,,SHANKARA BUILDING PRODUCTS LTD.,1.3,,,218656,20090331,105.2,14.0,12.1,15.2,,6845.3,,1560.3,,0.4
,12,1.4,,0.0,,52 WEEKS ENTERTAINMENT LTD.,,,,218767,20090331,-0.1,-0.1,-0.1,,,,,1.4,,
27.0,12,3383.8,37.1,862.4,,SHANTHI GEARS LTD.,0.6,17.1,1.1,218788,20090331,394.3,3.0,440.6,337.4,,2775.7,,3588.9,,-0.9
,12,376.15,,20.1,,SHANTIVIJAY JEWELS LTD.,,0.1,,218961,20090331,0.7,0.5,13.0,0.1,,547.5,,379.6,,
,12,132.65,,,,SHARAD FIBRES & YARN PROCESSORS LTD.,,,,219034,20090331,1.1,,-11.2,,,2.6,,127.0,,1.1
30.5,12,5189.7,209.5,468.1,,SHARADHA TERRY PRODUCTS LTD.,,,1.4,219082,20090331,743.0,2.0,464.1,531.8,0.1,2445.1,,5358.1,,-0.4
0.1,12,631.0,2.7,16.8,,SHARAT INDUSTRIES LTD.,,2.1,,219108,20090331,5.1,,-25.0,0.3,,311.0,,611.3,,
,12,448.75,,234.3,,SHARDA ISPAT LTD.,,,223.7,219168,20090331,4.2,,245.1,4.2,,404.1,,248.8,,
,12,2943.8,3.0,302.4,,SHARDA MOTOR INDS. LTD.,,3.2,2.2,219178,20090331,172.5,7.6,77.0,138.3,23.5,3932.7,,2977.9,,-2.0
0.2,12,3704.35,134.7,-299.9,,SHARDA SOLVENT LTD.,1.5,,2.8,219203,20090331,946.9,2.7,138.1,708.2,0.4,9126.8,,4966.0,,43.3
0.1,12,163.4,8.1,22.5,,SHARMA EAST INDIA HOSPITALS & MEDICAL RESEARCH LTD.,0.2,,,219314,20090331,32.1,0.3,0.0,22.5,,73.3,,190.1,,
0.4,12,3632.7,11.0,-356.9,,SHARON BIO-MEDICINE LTD.,0.9,0.7,,219409,20090630,79.5,6.2,186.0,16.2,11.5,4197.9,,3973.2,,4.2
0.5,12,791.0,2.6,122.6,,SHARP INDUSTRIES LTD.,,,,219446,20090930,5.6,0.9,85.9,2.1,,697.6,,776.5,,
,12,297.2,,-23.0,,SHARP INVESTMENTS LTD.,,,,219449,20090331,,,0.4,,,,,297.4,,
,12,,,0.0,,TRINITY TRADELINK LTD.,,,,219472,20090331,,,0.2,,,0.2,,51.4,,
0.2,12,1741.65,,-22.4,,CREST VENTURES LTD.,,,,219526,20090331,0.2,0.2,20.8,,,31.5,,1752.1,,
,12,20.05,,-0.2,,SHASHANK TRADERS LTD.,,,,219553,20090331,,,0.1,,,,,20.1,,
,12,4992.4,21.9,-330.3,,SHASUN PHARMACEUTICALS LTD. [MERGED],6.8,15.5,9.2,219657,20090331,150.6,40.8,-333.7,53.6,165.6,4914.1,21.0,5303.3,,-6.7
0.5,12,607.45,,45.5,,NARMADA GELATINES LTD.,,,,219761,20090331,28.9,0.6,58.6,28.3,0.7,734.0,,657.6,,
,12,77.5,,3.5,,SHAYONA PETROCHEM LTD.,,,,219784,20090331,,,1.2,,,1.3,,68.8,,
,12,67.0,,0.1,,S C AGROTECH LTD.,,,,219812,20090331,,,-0.3,,,0.2,,66.9,,
,12,62.75,,-5.3,,SHEETAL DIAMONDS LTD.,,,,219881,20090331,,,-0.1,,,8.3,,63.3,,
,12,123.25,,,,SHEETAL BIO-AGRO TECH LTD.,,,,219910,20090331,,,1.4,,,4.0,,193.9,,
,12,387.35,0.9,-8.9,,SHEKHAWATI POLY-YARN LTD.,0.2,2.1,,220014,20090331,36.1,,11.8,32.9,,783.5,,414.0,,
,12,53.4,,-4.8,,SHENTRACON CHEMICALS LTD.,,,0.2,220126,20090331,,,-3.1,,,,,49.4,,
,12,30.3,,-1.2,,SHERATON PROPERTIES & FINANCE LTD.,,,,220167,20090331,,,1.1,,,,,30.9,,
,12,714.95,,-33.5,,SHERVANI INDUSTRIAL SYNDICATE LTD.,,,6.6,220218,20090331,-13.3,,-33.1,-13.3,,1.3,,736.6,,
,12,1454.15,2.8,168.5,,SHETRON LTD.,,,,220300,20090331,55.8,0.6,12.5,53.2,,1297.2,,1453.5,,-0.8
,12,23.95,,-4.9,,SHIKHAR CONSULTANTS LTD.,,,,220439,20090331,,,1.2,,,,,24.6,,
0.1,12,551.1,,26.9,,SHILCHAR TECHNOLOGIES LTD.,0.1,,0.4,220477,20090331,0.9,,0.2,0.8,2.5,502.5,,532.9,,
9.0,12,558.75,15.2,87.9,,SHILP GRAVURES LTD.,,3.6,,220491,20090331,157.9,6.2,14.6,122.1,,415.7,,634.6,,-3.1
6.1,12,1777.2,130.5,301.0,,SHILPA MEDICARE LTD.,3.0,82.1,3.4,220498,20090331,627.6,69.3,75.6,257.0,,1387.2,,2010.7,70.9,0.6
,12,36.1,,-19.7,,SMITHS & FOUNDERS (INDIA) LTD.,-2.0,-0.1,,220601,20090331,-7.1,-2.1,-7.5,-2.9,,82.2,,30.1,,
,12,91359.7,,11102.4,,SHIPPING CORPN. OF INDIA LTD.,,,346.3,220724,20090331,14247.1,16.5,9406.7,,,41671.0,7.0,101154.6,,14223.6
,12,50.55,,2.7,,SHIV KAMAL IMPEX LTD.,,,,220954,20090331,,,,,,,,50.5,,
,12,311.95,,,,BIO GREEN PAPERS LTD.,,,,221000,20090331,,,27.5,,,137.8,,416.1,,
2.8,12,19816.45,8.3,2287.0,,S V O G L OIL GAS & ENERGY LTD.,12.1,,,221117,20090331,9527.6,34.3,948.2,9482.8,24.7,6803.9,,24194.0,,-9.9
,12,936.9,18.6,-2.1,,SHIVA CEMENT LTD.,0.1,8.6,,221137,20090331,157.3,0.8,2.2,119.5,,311.8,,1033.2,,1.3
0.3,12,386.9,5.5,-12.8,,SHIVA GLOBAL AGRO INDS. LTD.,0.3,,0.7,221166,20090331,4.9,0.2,18.3,,,886.7,,423.2,,-0.4
,12,,,,,SHIVA MEDICARE LTD.,,,,221207,20090331,,,-1.7,,,,,0.1,,
,12,20.95,-0.2,4.3,,SHIVA SUITINGS LTD.,,,2.9,221262,20090331,-11.7,,-2.5,-11.5,,3.2,,16.1,,
,12,110.4,1.3,9.0,,SHIVAGRICO IMPLEMENTS LTD.,,,0.1,221296,20090331,12.7,0.7,5.5,9.1,,143.7,,116.6,,1.5
1.1,12,191.25,,20.1,,INDIACO VENTURES LTD.,0.5,,,221313,20090331,11.5,5.6,11.8,,,20.8,4.1,204.5,,1.3
,12,799.7,,50.7,,SHIVALIK BIMETAL CONTROLS LTD.,,,,221335,20090331,3.4,2.3,40.1,3.0,1.5,760.0,,816.4,,-1.9
0.2,12,3198.75,-88.5,123.1,,S T L GLOBAL LTD.,0.3,,243.9,221353,20090331,-113.9,,-4.5,-9.1,,3258.1,,3503.5,,-1.9
0.1,12,83.9,,,,SHIVALIK RASAYAN LTD.,,0.1,,221374,20090331,0.8,,1.6,0.7,,202.0,,90.4,,
,12,121.05,,,,SHIVGARH RESORTS LTD.,,,,221677,20090331,,,-3.1,,,,,119.8,,
275.4,12,6966.95,,1010.1,,SHOPPERS STOP LTD.,54.9,,,221948,20090331,781.2,364.6,-637.2,,,14007.0,82.1,7071.8,,
0.2,12,478.95,24.1,50.9,,SHREE AJIT PULP & PAPER LTD.,,11.3,,222166,20090331,225.5,0.5,20.3,187.0,,662.7,,568.1,,
,12,58.05,,,,SHREE AMBESHWAR PAPER MILLS LTD.,,,,222184,20090331,,,-30.5,,,,,7.6,,
,12,18.3,,,,SHREE BENZOPHEN INDS. LTD.,,,,222327,20090331,,,0.7,,,12.8,,18.5,,
1.0,12,1347.4,12.7,2.4,,SHREE BHAWANI PAPER MILLS LTD.,,,0.1,222363,20090331,65.7,0.8,-74.9,54.4,,1285.0,,1480.3,,-2.2
,12,29711.45,36.0,8060.2,,SHREE CEMENT LTD.,,,1.7,222402,20090331,686.1,45.1,5779.7,459.3,86.4,30916.0,36.2,34426.2,,13.1
,12,76.5,,5.3,,S V P GLOBAL VENTURES LTD.,,,,222476,20090331,,,1.0,,,37.7,,81.2,,
3.3,12,2503.15,-0.1,347.0,,SHREE DIGVIJAY CEMENT CO. LTD.,,-0.1,2.0,222489,20090331,120.2,3.0,216.6,100.5,0.7,3426.9,17.5,3062.6,,-0.6
3.0,9,2774.9,,468.5,,SHREE DIGVIJAY CEMENT CO. LTD.,,10.0,0.9,222489,20091231,365.2,-8.1,357.0,363.5,0.6,2868.4,-0.7,2487.2,,0.5
,12,,,,,SHREE GANESH ELASTOPLAST LTD.,,,,222566,20090331,,,-0.7,,,,,34.6,,
,12,14.2,,,,SHREE GANESH KNIT (INDIA) LTD.,,,,222577,20090331,,,,,,,,14.2,,
,12,9782.65,,60.3,,SHREE GLOBAL TRADEFIN LTD.,,,,222635,20090331,,,0.8,,,3074.3,,11209.2,,
,12,633.6,,203.9,,SHREE HANUMAN SUGAR & INDS. LTD.,,,,222694,20090630,294.5,,28.2,306.7,,157.2,,731.0,,
,12,437.35,3.2,83.3,,SHREE HARI CHEMICALS EXPORT LTD.,0.1,,,222702,20090331,21.1,,-22.1,17.8,0.3,628.0,,398.7,,
,12,39.25,,,,RENEE INDUSTRIES LTD.,,,,222738,20090331,,,,,,,,39.2,,
,12,186.05,6.5,53.0,,SHREE KARTHIK PAPERS LTD.,,4.4,,222856,20090630,26.0,0.6,-7.1,15.1,,220.5,,171.9,,-0.6
0.1,12,749.5,0.8,34.8,,SHREE KRISHNA PAPER MILLS & INDS. LTD.,0.2,,0.3,222912,20090331,11.3,0.1,-11.6,9.2,,1277.1,,776.3,,1.0
,12,0.2,,0.0,,SHREE MANUFACTURING CO. LTD.,,,,223071,20090331,,,0.0,,,,,0.2,,
0.1,12,79.85,,-152.6,,SHREE NARMADA ALUMINIUM INDS. LTD.,,,178.5,223130,20090331,0.9,0.1,168.9,0.8,,200.4,,85.3,,
,12,32.3,,-30.1,,PROAIM ENTERPRISES LTD.,,,,223134,20090331,,,0.2,,,,,46.9,,
,12,110.6,,-16.9,,SHREE NIDHI TRDG. CO. LTD.,,,,223154,20090331,,,0.1,,,29.4,,111.0,,
,12,5.65,,-5.7,,EMERGENT GLOBAL EDU & SERVICES LTD.,,,,223186,20090331,,,0.1,,,,,5.7,,
0.1,12,79.05,,5.4,,SHREE PACETRONIX LTD.,,,0.9,223192,20090331,,,1.9,,,58.9,,83.9,,
,12,54.25,,,,SHREE POMANI METALS & ALLOYS LTD.,0.0,,10.0,223261,20090331,0.8,,-3.4,0.8,,55.7,,50.4,,0.0
,12,11135.8,,420.1,,AJMERA REALTY & INFRA INDIA LTD.,-32.9,,,223270,20090331,-81.6,-16.7,181.9,5.1,,510.5,,4404.7,,-37.1
35.7,12,764.05,,-157.3,,SHREE RAJ TRAVELS & TOURS LTD.,0.3,0.1,,223316,20090331,0.2,0.1,-324.0,,,780.4,-0.3,627.1,,
,12,2720.65,38.1,269.6,,SHREE RAJASTHAN SYNTEX LTD.,,30.5,20.2,223320,20090331,362.4,0.7,-94.2,291.0,3.1,2783.3,,2692.8,2.5,-0.4
,12,403.1,,13.2,,SHREE RAJESHWARANAND PAPER MILLS LTD.,,,,223325,20090331,,,4.7,,,561.2,,417.7,,
,12,57.6,,,,SHREE RAJIVLOCHAN OIL EXTRACTION LTD.,,,,223327,20090331,2.0,,0.3,2.0,,54.3,,51.4,,
0.1,12,6663.85,,-1842.5,,SHREE RAM URBAN INFRASTRUCTURE LTD.,0.2,,,223356,20091231,113.0,1.0,-138.0,110.5,,400.0,0.2,7985.4,,1.1
,12,3263.1,-3.9,121.9,,SHREE RAMA MULTI-TECH LTD.,,0.4,,223374,20090331,55.1,0.3,-113.2,58.3,,761.8,,3247.8,,
,12,33.25,,,,SHREE RANG MARK TRAVELS LTD.,,,,223397,20090331,,,0.2,,,,,33.4,,
0.3,12,287.5,,-262.8,,SHREE RANI SATI INVST. & FINANCE LTD.,,,,223400,20090331,-0.4,,93.7,,,,,397.8,,-0.4
6.6,12,28034.5,1430.5,-2280.7,,SHREE RENUKA SUGARS LTD.,,,0.6,223422,20090930,6277.5,37.0,1435.1,4764.5,10.0,23206.5,,36775.7,,10.1
,12,132.4,,-8.7,,SHREE RUBBER INDS. LTD.,,,,223440,20090331,1.6,,-5.7,1.6,,61.3,,132.9,,
,12,2.6,,,,SHREE SALASAR INVESTMENTS LTD.,,,,223498,20090331,,,0.0,,,0.1,,2.6,,
0.1,12,682.85,,-0.8,,SHREE SECURITIES LTD.,,,,223546,20090331,,,-0.6,,,,,957.6,,
,12,3.2,,0.0,,SHREE SHAKTHI AGRO OILS LTD.,,,,223556,20090331,,,-0.1,,,,,3.1,,
,12,79.1,,3.4,,SHREE SHALEEN TEXTILES LTD.,,,,223573,20090331,,,-0.8,,,48.7,,100.1,,
0.3,12,254.85,,2.3,,T SPIRITUAL WORLD LTD.,2.4,,,223617,20090331,4.2,1.8,3.5,,,310.9,,256.1,,
,12,57.75,,6.2,,SHREE STEEL WIRE ROPES LTD.,0.1,,,223707,20090331,3.4,,2.7,3.3,,37.0,,56.9,,
,12,64.8,,-0.1,,SHREE SURGOVIND TRADELINK LTD.,,,,223732,20090331,0.1,0.1,0.1,,,128.6,,79.7,,
,12,286.1,,34.3,,SHREE TULSI ONLINE.COM LTD.,3.3,,,223783,20090331,8.5,5.2,8.7,,,99.1,,289.9,,
,12,,,-2.3,,SHREEJI DYE-CHEM LTD.,,,,223998,20090331,,,-2.2,,,,,44.8,,
,12,73.3,,0.8,,SHREEJI INDUSTRIES LTD.,,,,224013,20090331,,,3.7,,,19.5,,76.3,,
,12,3.2,,,,H C K K VENTURES LTD.,,,,224103,20090331,,,0.7,,,,,3.5,,
,12,36.85,,8.7,,SHREENATH INVESTMENT CO. LTD.,,,,224105,20090331,,,9.2,,,10.0,,42.3,,
0.1,12,728.45,0.3,-0.5,,GYSCOAL ALLOYS LTD.,0.1,,,224109,20090331,33.7,,17.9,31.1,,1433.9,,792.2,,2.0
,12,140.9,,-19.3,,SHREEVATSAA FINANCE & LEASING LTD.,,,,224195,20090331,,,-0.2,,,,,139.3,,
,12,128.2,,,,GOLDEN CREST EDUCATION & SERVICES LTD.,,,,224210,20090331,,,0.0,,,0.3,,128.2,,
2.8,12,13321.8,1.4,-873.7,,SHRENUJ & CO. LTD.,,,,224223,20090331,14.4,5.6,132.6,0.2,,9155.2,2.7,15379.8,,0.0
0.7,12,1741.2,35.3,398.0,,SHREYANS INDUSTRIES LTD.,,,1.1,224302,20090331,455.0,0.8,181.2,414.0,7.1,2696.2,,1885.5,,4.9
,12,1543.0,,97.1,,SHREYAS INTERMEDIATES LTD.,,,,224340,20090930,156.1,0.1,8.3,156.0,,1104.6,,1652.0,,
,12,3351.3,,87.9,,SHREYAS SHIPPING & LOGISTICS LTD.,,,278.3,224351,20090331,-486.4,-11.2,149.9,,,1492.3,1.4,2660.0,,-476.6
0.1,12,496.8,4.8,52.7,,SHRI BAJRANG ALLOYS LTD.,0.1,,,224427,20090331,13.4,,19.3,8.2,,2244.6,,457.3,,0.3
,12,23.65,,,,SHRI BHAGAVATI BRIGHT BARS LTD.,,,0.6,224452,20090331,-3.9,0.0,4.0,-3.4,,52.1,,23.5,,-0.5
,18,198.6,7.0,15.4,,ARCHIT ORGANOSYS LTD.,,,,224496,20090930,23.9,1.0,-7.6,15.9,,384.8,,198.6,,
44.2,12,1337.8,3.1,117.0,,SHRI DINESH MILLS LTD.,,,12.6,224517,20090331,116.3,0.8,87.5,110.9,1.8,832.1,,1405.8,,1.5
,12,49.75,,6.8,,YANTRA NATURAL RESOURCES LTD.,,0.1,,224558,20090331,0.1,,0.1,,,52.7,,45.7,,
,12,188.75,11.3,44.4,,SHRI JAGDAMBA POLYMERS LTD.,0.3,,,224645,20090331,63.0,0.1,10.8,50.6,,206.1,,232.5,,0.7
,12,,,,,SHRI KALYAN HOLDINGS LTD.,,,,224670,20090331,,,2.3,,,,,66.6,,
,12,34.2,,-0.6,,ZENLABS ETHICA LTD.,,,,224724,20090331,,,-0.5,,,,,33.9,,
,12,36.35,,11.7,,SHRI MAHALAXMI AGRICULTURAL DEVP. LTD.,,,,224760,20090331,,,0.2,,,0.7,,36.3,,
0.2,12,594.1,30.1,-16.7,,DALMIA REFRACTORIES LTD.,,,,224808,20090331,94.6,0.3,62.0,64.2,2.0,788.6,,736.3,,
,12,383.05,-0.8,-7.3,,SHRI MATRE POWER & INFRASTRUCTURE LTD.,,,5.9,225013,20090331,-8.8,,-39.3,,,13.3,,619.7,,
,12,4.45,,,,SHRI VARDHMAN OVERSEAS LTD.,,,,225101,20091231,,,0.5,,,47.2,,5.7,,
,12,10.0,,,,SHRI VIJAY VALLABH HOLDINGS LTD.,,,,225121,20090331,,,,,,,,10.0,,
,12,30.95,,-17.3,,SHRICON INDUSTRIES LTD.,,,,225169,20090331,0.3,,0.2,,,0.9,,23.0,,
32.8,12,2413.5,1.4,179.5,,FAME INDIA LTD. [MERGED],14.3,10.7,,225296,20090331,611.4,119.2,18.8,116.7,,1096.3,3.5,2667.1,,0.9
0.1,9,121.15,2.0,-46.8,,SHRIRAM ASSET MGMT. CO. LTD.,,,,225376,20090331,1.8,,-4.5,,,0.1,,117.4,,-0.2
6.1,12,46999.7,,-7188.1,,SHRIRAM CITY UNION FINANCE LTD.,,,,225395,20090331,81.8,27.0,1170.1,43.2,,50.1,0.5,56029.7,,0.9
,12,5938.9,20.1,1194.7,,SHRIRAM PISTONS & RINGS LTD.,,,3.9,225438,20090331,995.4,4.8,302.2,713.4,72.6,6669.2,10.3,6335.7,,6.0
8.4,12,221136.3,20.0,-15555.1,,SHRIRAM TRANSPORT FINANCE CO. LTD.,,,,225455,20090331,304.2,45.0,6124.0,97.5,,326.5,11.5,259509.2,,-22.5
,12,1041.85,,-21.6,,SHARDUL SECURITIES LTD.,0.1,,,225532,20090331,3.2,3.1,-73.2,,,14.8,,1072.8,,
,12,34.75,,,,GEETANJALI CREDIT & CAPITAL LTD.,,,,225695,20090331,,,,,,,,34.7,,
0.4,12,160.5,,,,BLAZON MARBLES LTD.,,,,225790,20090331,,,-2.4,,,14.1,,159.6,,
,12,2.0,,,,VISTAR AMAR LTD.,,,,225896,20090331,,,0.0,,,,,2.0,,
,12,28.95,,0.6,,EXPLICIT FINANCE LTD.,,,,225906,20090331,,,0.0,,,,,29.2,,
,12,68.7,0.9,,,SHUKRA BULLIONS LTD.,,0.4,,225948,20090331,3.3,0.8,7.9,1.2,,13.2,,76.0,,
,12,358.05,50.0,,,SHUKRA JEWELLERY LTD.,,,,225951,20090331,50.0,,1.2,,,307.6,,357.9,,
0.1,12,60.15,0.2,9.2,,NIMBUS FOODS INDS. LTD.,,,,226141,20090331,3.6,0.1,1.1,3.5,,82.8,,61.9,,-0.2
0.2,12,584.9,,-5.2,,SWARNSARITA GEMS LTD.,,,,226142,20090331,0.1,0.1,168.0,,,1058.4,,568.4,,
12.9,12,2150.2,,-220.8,,SHYAM TELECOM LTD.,,7.5,25.6,226166,20090331,29.1,1.1,7.6,18.5,,1896.0,5.8,2202.2,,-3.1
,12,3.25,,,,SHYAMAL HOLDINGS & TRDG. LTD.,,,,226191,20090331,,,0.0,,,,,3.3,,
,12,4.0,,,,SHYAMKAMAL INVESTMENTS LTD.,,,,226210,20090331,,,-0.8,,,0.8,,3.4,,
,12,101.05,,4.6,,SIBAR AUTO PARTS LTD.,0.1,,0.1,226264,20090331,0.3,,-1.0,,,89.0,,97.7,,-0.1
,12,394.9,,3.3,,SIBAR MEDIA & ENTERTAINMENT LTD.,,,,226272,20090331,0.1,0.1,-0.9,,,2.5,,390.3,,
,12,121.6,,-0.1,,SIBAR SOFTWARE SERVICES (INDIA) LTD.,0.1,,,226274,20090331,0.1,,0.0,,,1.7,,121.6,,
,12,187.15,2.5,36.5,,SIDDHARTHA SUPER SPG. MILLS LTD.,0.1,,3.4,226515,20090331,32.4,0.1,4.6,29.7,,453.1,,208.2,,
0.1,12,3673.6,,-19.4,,SIDDHARTHA TUBES LTD.,0.2,,,226518,20090331,-0.5,,-173.4,-0.7,,2043.9,,3619.8,,
,12,46.05,,6.2,,SIDDHESWARI GARMENTS LTD.,,,,226539,20090331,,,0.5,,,4.8,,46.4,,
,12,41.25,,,,SIDDHIVINAYAK DAIRY & FOOD PRODUCTS LTD.,,,,226593,20090331,0.5,,0.1,,,2.8,,40.9,,
,12,33.3,,0.6,,SIDH AUTOMOBILES LTD.,,,,226643,20090331,,,0.6,,,,,33.7,,
,12,-10.4,,,,SIDH INDUSTRIES LTD.,,,,226649,20090331,,,-0.2,,,,,6.1,,
0.1,12,22.6,,-5.2,,ARIHANT MULTI COMMERCIAL LTD.,,,,226738,20090331,,,3.5,,,620.5,,31.6,,
5.2,12,89523.75,379.5,3468.3,,SIEMENS LTD.,,,238.3,226821,20090930,1436.7,183.5,10448.5,874.5,171.0,86143.3,,97744.3,,-0.8
0.6,12,854.55,16.8,117.8,,HITACHI CONSULTING SOFTWARE SERVICES INDIA PVT. LTD.,7.0,1.0,,226851,20091231,28.9,7.7,395.4,,,1747.8,1.2,919.9,,-4.3
1.1,12,2818.45,,1675.5,,PROSEED INDIA LTD.,-26.3,,,226904,20090331,-27.8,-1.6,-2530.7,,,130.0,,1545.9,,
,12,1395.8,,129.2,,SIGNET INDUSTRIES LTD.,0.1,,,227036,20090331,34.3,12.3,20.4,21.1,,3059.6,,1443.1,,0.8
,12,107.85,,5.2,,SIKA INTERPLANT SYSTEMS LTD.,0.7,,,227082,20090331,0.6,0.9,22.8,,,124.0,,129.9,,0.0
0.1,12,,,,,SIKKO INDUSTRIES LTD.,,,,227139,20090331,,,-0.1,,,16.0,,22.3,,
0.1,12,342.9,,0.0,,SILICON VALLEY INFOTECH LTD.,,,,227234,20090331,1.2,,-18.8,,,,,275.3,,1.2
,12,1.8,,-8.1,,SILKON SILK MILLS (EXPORTS) LTD.,,,,227268,20090331,,,0.0,,,1.8,,1.8,,
0.1,12,505.8,2.2,23.7,,SILKTEX LTD.,,0.1,,227271,20090331,7.5,,-4.8,3.8,4.7,300.6,,506.5,,-2.1
,12,354.15,,,,SILTEX INDIA LTD.,,,,227303,20090331,,,0.1,,,,,354.5,,
,12,36.9,,0.5,,SILVER OAK (INDIA) LTD.,,,,227378,20090331,0.7,,1.5,,,40.9,,39.7,,0.7
1.0,12,49.55,,0.1,,OROSIL SMITHS INDIA LTD.,,,,227422,20090331,0.6,0.2,-5.3,0.4,,25.2,,47.2,,
,12,1717.15,,-23.2,,SILVERLINE TECHNOLOGIES LTD.,,,,227514,20090630,,,-99.8,,,360.3,,1780.5,,
,12,34.5,,,,SILVEROAK COMMERCIALS LTD.,,,,227519,20090331,,,0.1,,,,,34.6,,
,12,11645.45,45.9,1379.3,,SIMBHAOLI SUGARS LTD. [MERGED],,,744.0,227607,20090930,748.7,3.6,717.6,697.8,0.7,10009.1,,13819.9,,3.6
,12,38.95,,0.0,,SIMCO TRADING & FINANCE CO. LTD.,,,,227627,20090331,,,-0.4,,,,,38.7,,
0.2,12,342.55,3.3,22.0,,SIMMONDS MARSHALL LTD.,0.3,0.1,,227676,20090331,30.9,0.6,16.7,22.2,,368.7,,363.7,,4.4
3.7,12,1416.3,28.9,234.8,,SIMPLEX CASTINGS LTD.,1.0,,,227709,20090331,113.7,0.8,90.8,79.7,,2002.6,0.1,1490.4,,1.6
,12,34076.75,-3.2,603.3,,SIMPLEX INFRASTRUCTURES LTD.,46.0,1.5,0.7,227710,20090331,4234.5,38.0,1208.0,3969.6,4.2,46820.3,57.0,39959.3,,125.8
,12,1006.0,-1.4,12.2,,SIMPLEX REALTY LTD.,,1.5,503.8,227729,20090331,4.7,-0.1,826.8,-1.1,,1200.1,,1085.6,,5.8
0.2,12,267.9,,-12.0,,SIMPLEX PAPERS LTD.,,,,227732,20090331,,,-33.9,,,,,254.5,,
3.1,12,2907.1,,-38.3,,SIMPLEX PROJECTS LTD.,2.8,,,227735,20090331,252.5,12.5,199.1,222.3,,2939.7,,3515.6,,14.9
,12,62.35,,7.9,,SIMPLEX TRADING & AGENCIES LTD.,0.4,,,227741,20090331,0.4,,0.4,,,19.5,,64.1,,
,12,205.45,,38.8,,SIMRAN FARMS LTD.,0.5,0.2,7.4,227779,20090331,8.0,0.5,22.1,3.3,,722.3,,240.1,0.1,3.4
7.2,12,988.1,,-108.2,,SIMTOOLS PVT. LTD.,0.1,,,227815,20090331,-21.6,0.2,-12.4,1.0,,,,1624.8,,
3.5,12,483.75,1.8,20.7,,SINCLAIRS HOTELS LTD.,,0.2,,227865,20090331,15.1,1.6,33.8,3.6,,133.7,,651.5,,0.7
,12,3.3,,-0.1,,SINDU VALLEY TECHNOLOGIES LTD.,,,,227911,20090331,,,0.1,,,0.3,,3.3,,
11.5,12,146.35,,-29.6,,SINGER INDIA LTD.,-4.0,,0.4,227990,20090331,-8.9,-0.2,206.3,-6.5,,713.0,-0.6,183.0,,2.4
,12,6.8,,,,SINGHAL CEMENT & ALLIED INDS. LTD.,,,,228087,20090331,,,,,,,,6.8,,
,12,38.1,,-21.2,,ROSELABS LTD.,0.1,,,228120,20090331,0.1,,-3.3,,,9.6,,29.9,,
