co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
25790,AXTEL INDUSTRIES LTD.,20150803,0.66,NA,-4.3269
25932,GLOBAL VECTRA HELICORP LTD.,20150803,NA,NA,6.15
26005,B & A LTD.,20150803,0.9983,NA,18.0645
26039,B 2 B SOFTWARE TECHNOLOGIES LTD.,20150803,2.2906,NA,0.7078
26061,B A G FILMS & MEDIA LTD.,20150803,0.2034,0.2047,-0.7162
26076,B A S F INDIA LTD.,20150803,4.1964,4.1922,-43.4209
26124,DWITIYA TRADING LTD.,20150803,108.2989,NA,0.1198
26213,HEMANG RESOURCES LTD.,20150803,0.4358,NA,1.7652
26214,B C C FUBA INDIA LTD.,20150803,NA,NA,-1.3864
26365,B D H INDUSTRIES LTD.,20150803,1.5035,NA,4.655
26485,B F UTILITIES LTD.,20150803,30.3484,30.327,-0.0823
26633,BILCARE LTD.,20150803,0.2007,NA,-88.6846
26647,B I T S LTD.,20150803,0.1077,NA,0.0125
26919,B L B LTD.,20150803,0.2289,0.2064,-1.7913
26964,B L KASHYAP & SONS LTD.,20150803,0.5734,0.5768,-1.6735
26990,B L S INFOTECH LTD.,20150803,0.1911,NA,-0.0021
27031,B M B MUSIC & MAGNETICS LTD.,20150803,0.6129,NA,-5.0498
27247,B N K CAPITAL MARKETS LTD.,20150803,0.7586,NA,1.13
27289,B N R UDYOG LTD.,20150803,1.6193,NA,0.6667
27292,B N RATHI SECURITIES LTD.,20150803,0.7955,NA,5.2381
27319,B NANJI ENTERPRISES LTD.,20150803,0.4195,NA,-2.4118
27347,LINDE INDIA LTD.,20150803,2.2185,2.2206,2.6722
27428,B P L LTD.,20150803,2.1426,2.1426,2.7984
27739,B S E L INFRASTRUCTURE REALTY LTD.,20150803,0.0303,0.0296,0.092
27747,RELIANCE INFRASTRUCTURE LTD.,20150803,0.5278,0.5289,49.7783
27798,B S L LTD.,20150803,0.831,0.8295,9.1623
28503,BAFNA PHARMACEUTICALS LTD.,20150803,0.7112,0.7179,-18.1225
28785,BAID LEASING & FINANCE CO. LTD.,20150803,1.4203,NA,2.7502
28897,BAJAJ FINANCE LTD.,20150803,4.7024,4.7062,145.0643
28899,BAJAJ HOLDINGS & INVST. LTD.,20150803,2.712,2.702,73.5721
28920,BAJAJ ELECTRICALS LTD.,20150803,3.7776,3.779,-0.2639
28932,BAJAJ HINDUSTHAN SUGAR LTD.,20150803,0.6369,0.6365,-12.326
28974,BAJAJ STEEL INDS. LTD.,20150803,0.636,NA,10.766
28981,FORCE MOTORS LTD.,20150803,2.7834,NA,90.9514
29203,BAL PHARMA LTD.,20150803,1.9291,1.9231,2.6025
29221,BALA TECHNO INDS. LTD.,20150803,0.2952,NA,-0.5876
29258,BALAJI AMINES LTD.,20150803,1.773,1.7847,12.1941
29433,BALAJI TELEFILMS LTD.,20150803,1.2265,1.2242,2.3555
29657,BALKRISHNA INDUSTRIES LTD.,20150803,2.7756,2.7677,49.1586
29678,BALLARPUR INDUSTRIES LTD.,20150803,0.6063,0.6043,0.0834
29703,BALMER LAWRIE & CO. LTD.,20150803,2.0489,2.0505,51.7532
29728,BALRAMPUR CHINI MILLS LTD.,20150803,1.1449,1.146,-5.3222
29785,BALURGHAT TECHNOLOGIES LTD.,20150803,0.8097,NA,0.3571
29808,COMMEX TECHNOLOGY LTD.,20150803,0.1697,NA,-0.3836
29826,BAMBINO AGRO INDS. LTD.,20150803,1.8245,NA,6.8424
29843,BAMPSL SECURITIES LTD.,20150803,0.3039,NA,-0.0084
29859,BANARAS BEADS LTD.,20150803,0.5699,0.574,2.2
29884,BANAS FINANCE LTD.,20150803,0.7494,NA,-0.1978
29909,BANCO PRODUCTS (INDIA) LTD.,20150803,2.1508,2.1326,6.9632
29992,BANG OVERSEAS LTD.,20150803,0.2126,0.2133,-2.4263
30023,BANGALORE FORT FARMS LTD.,20150803,6.8091,NA,0.0384
30136,BANK OF BARODA,20150803,1.0235,1.0246,12.7047
30148,BANK OF INDIA,20150803,0.3966,0.3964,15.1673
30153,BANK OF MAHARASHTRA,20150803,0.5809,0.5816,3.0889
30228,BANNARI AMMAN SPG. MILLS LTD.,20150803,1.4261,1.4267,7.3123
30230,BANNARI AMMAN SUGARS LTD.,20150803,0.9994,1.002,-82.1962
30442,BANSWARA SYNTEX LTD.,20150803,0.8339,0.838,2.4986
30542,BARAK VALLEY CEMENTS LTD.,20150803,0.4631,0.4657,0.9431
30575,VISAGAR POLYTEX LTD.,20150803,34.348,33.8686,0.1603
30731,BARODA EXTRUSION LTD.,20150803,NA,NA,-0.165
30882,BASANT AGRO TECH (INDIA) LTD.,20150803,0.7458,NA,1.0339
30948,P O C L ENTERPRISES LTD.,20150803,1.5821,NA,3.1385
31130,BATA INDIA LTD.,20150803,7.1804,7.1718,22.7033
31182,BATLIBOI LTD.,20150803,2.6235,NA,-3.2177
31364,BAYER CROPSCIENCE LTD.,20150803,6.6854,6.6982,101.3954
31365,INEOS STYROLUTION INDIA LTD.,20150803,2.5804,2.5726,27.3405
31490,BEARDSELL LTD.,20150803,NA,0.6908,1.0463
31612,BEDMUTHA INDUSTRIES LTD.,20150803,0.2635,0.2653,-7.736
31769,BEEYU OVERSEAS LTD.,20150803,2.5615,NA,-0.0283
32060,BEMCO HYDRAULICS LTD.,20150803,166.1892,NA,-19.4814
32084,BENARES HOTELS LTD.,20150803,3.5394,NA,69.6154
32147,BENGAL & ASSAM CO. LTD.,20150803,1.3465,NA,23.6309
32255,BENGAL TEA & FABRICS LTD.,20150803,0.6435,NA,-1.4768
32398,BENZO PETRO INTL. LTD.,20150803,NA,NA,NA
32433,BERGER PAINTS INDIA LTD.,20150803,11.2193,11.1966,4.1361
